,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2022-10-11 00:00:00-04:00,12.633074065694935,12.993462335728278,12.564891848353218,12.788917541503906,1100800,0.0,0.0
1,2022-10-12 00:00:00-04:00,12.613593769261747,12.730476381701418,12.486970706893661,12.506451606750488,903400,0.0,0.0
2,2022-10-13 00:00:00-04:00,12.584372966970628,13.110345171458237,12.574632517337427,12.993462562561035,1171800,0.0,0.0
3,2022-10-14 00:00:00-04:00,12.886320043931486,13.081125329603672,12.857099622640835,12.983722686767578,2106800,0.0,0.0
4,2022-10-17 00:00:00-04:00,13.207748413085938,13.363591898731714,13.15904709159652,13.207748413085938,969100,0.0,0.0
5,2022-10-18 00:00:00-04:00,13.334370453168026,13.422032645442176,13.217487839769307,13.305150032043457,1113600,0.0,0.0
6,2022-10-19 00:00:00-04:00,13.480474472045898,13.665538378463385,13.412293179507946,13.480474472045898,3495100,0.0,0.0
7,2022-10-20 00:00:00-04:00,13.37333148469834,13.529175899999577,13.295409741497949,13.334370613098145,1243000,0.0,0.0
8,2022-10-21 00:00:00-04:00,13.178526592512869,13.334370072596622,13.051903532719715,13.295409202575684,2892400,0.0,0.0
9,2022-10-24 00:00:00-04:00,13.129825647495158,13.344110903176363,13.09086477636225,13.305150032043457,2753900,0.0,0.0
10,2022-10-25 00:00:00-04:00,13.480473838243299,13.86034208326666,13.470733388652853,13.811641693115234,1436800,0.0,0.0
11,2022-10-26 00:00:00-04:00,13.909043497829764,14.12332874578902,13.879823077758177,13.938264846801758,1622100,0.0,0.0
12,2022-10-27 00:00:00-04:00,14.103847788146739,14.181770456182727,13.948004309875566,13.98696517944336,812100,0.0,0.0
13,2022-10-28 00:00:00-04:00,13.36359201455761,13.36359201455761,12.730476687508697,12.83761978149414,4232500,0.0,0.0
14,2022-10-31 00:00:00-04:00,13.24670846587614,13.626576706437481,13.198007147396371,13.50969409942627,2709900,0.0,0.0
15,2022-11-01 00:00:00-04:00,13.188267576822522,13.538915421224289,13.188267576822522,13.334370613098145,1398900,0.0,0.0
16,2022-11-02 00:00:00-04:00,13.363591939995501,13.938265491764106,13.344111039779403,13.831122398376465,4064100,0.0,0.0
17,2022-11-03 00:00:00-04:00,13.353850839667766,13.509694318206494,13.071384302591222,13.490214347839355,4239900,0.0,0.0
18,2022-11-04 00:00:00-04:00,13.68501854634845,14.09410813748886,13.636317227612611,13.909043312072754,1307700,0.0,0.0
19,2022-11-07 00:00:00-05:00,13.80190109008128,14.035666304250665,13.80190109008128,14.00644588470459,1767600,0.0,0.0
20,2022-11-08 00:00:00-05:00,13.957745427557567,14.074628041855345,13.831122363176531,13.879823684692383,1021800,0.0,0.0
21,2022-11-09 00:00:00-05:00,13.685019113566222,13.850603046790972,13.587616472057395,13.675278663635254,819000,0.0,0.0
22,2022-11-10 00:00:00-05:00,14.21099096713617,14.4057953162226,14.19151006777732,14.38631534576416,940600,0.0,0.0
23,2022-11-11 00:00:00-05:00,14.766183819233154,15.068131261592857,14.688262078411375,15.038909912109375,803500,0.0,0.0
24,2022-11-14 00:00:00-05:00,15.019430195268592,15.27267632167089,14.960988424214047,14.970728874206543,848500,0.0,0.0
25,2022-11-15 00:00:00-05:00,15.107092132003746,15.350597804296907,14.883066430465819,15.038909912109375,1245100,0.0,0.0
26,2022-11-16 00:00:00-05:00,14.96098833301619,15.06813142447967,14.805144849687963,14.84410572052002,747800,0.0,0.0
27,2022-11-17 00:00:00-05:00,14.551898475750473,14.727222855943989,14.522678055351694,14.688261985778809,610700,0.0,0.0
28,2022-11-18 00:00:00-05:00,14.86358598111834,15.077870297028282,14.853845531604145,14.951248168945312,555300,0.0,0.0
29,2022-11-21 00:00:00-05:00,14.746704136436287,14.795404528725554,14.6103406228852,14.698002815246582,1130800,0.0,0.0
30,2022-11-22 00:00:00-05:00,14.698002794524854,14.77592453675835,14.435016217811475,14.473977088928223,1792400,0.0,0.0
31,2022-11-23 00:00:00-05:00,14.561638548481035,14.951248168945312,14.532418128838842,14.951248168945312,880800,0.0,0.0
